TIME, BPLP, STATE, REGIONTYPE, REGION, FREQUENCY, MEASURE_3
"2001","2100","2","SA2","206031114","A",640
"2001","2100","2","SA2","206031115","A",222
"2001","2100","2","SA2","206031116","A",352
"2001","2100","2","SA2","206041117","A",302
"2001","2100","2","SA2","206041118","A",42
"2001","2100","2","SA2","206041119","A",284
"2001","2100","2","SA2","206041120","A",0
"2001","2100","2","SA2","206041121","A",295
"2001","2100","2","SA2","206041122","A",652
"2001","2100","2","SA2","206041123","A",368
"2001","2100","2","SA2","206041124","A",232
"2001","2100","2","SA2","206041125","A",370
"2001","2100","2","SA2","206041126","A",231
"2001","2100","2","SA2","206041127","A",0
"2001","2100","2","SA2","206051128","A",654
"2001","2100","2","SA2","206051129","A",775
"2001","2100","2","SA2","206051130","A",531
"2001","2100","2","SA2","206051131","A",0
"2001","2100","2","SA2","206051132","A",436
"2001","2100","2","SA2","206051133","A",1228
"2001","2100","2","SA2","206051134","A",661
"2001","2100","2","SA2","206061135","A",371
"2001","2100","2","SA2","206061136","A",771
"2001","2100","2","SA2","206061137","A",700
"2001","2100","2","SA2","206061138","A",534
"2001","2100","2","SA2","206071139","A",129
"2001","2100","2","SA2","206071140","A",370
"2001","2100","2","SA2","206071141","A",181
"2001","2100","2","SA2","206071142","A",357
"2001","2100","2","SA2","206071143","A",472
"2001","2100","2","SA2","206071144","A",834
"2001","2100","2","SA2","206071145","A",311
"2001","2100","2","SA2","207011146","A",262
"2001","2100","2","SA2","207011147","A",602
"2001","2100","2","SA2","207011148","A",603
"2001","2100","2","SA2","207011149","A",854
"2001","2100","2","SA2","207011150","A",679
"2001","2100","2","SA2","207011151","A",831
"2001","2100","2","SA2","207011152","A",470
"2001","2100","2","SA2","207011153","A",876
"2001","2100","2","SA2","207011154","A",186
"2001","2100","2","SA2","207011155","A",731
"2001","2100","2","SA2","207021156","A",212
"2001","2100","2","SA2","207021157","A",488
"2001","2100","2","SA2","207021158","A",825
"2001","2100","2","SA2","207021159","A",508
"2001","2100","2","SA2","207021160","A",411
"2001","2100","2","SA2","207031161","A",837
"2001","2100","2","SA2","207031162","A",500
"2001","2100","2","SA2","207031163","A",562
"2001","2100","2","SA2","207031164","A",659
"2001","2100","2","SA2","207031165","A",387
"2001","2100","2","SA2","207031166","A",317
"2001","2100","2","SA2","207031167","A",392
"2001","2100","2","SA2","208011168","A",1015
"2001","2100","2","SA2","208011169","A",1171
"2001","2100","2","SA2","208011170","A",728
"2001","2100","2","SA2","208011171","A",574
"2001","2100","2","SA2","208011172","A",902
"2001","2100","2","SA2","208011173","A",1086
"2001","2100","2","SA2","208021174","A",813
"2001","2100","2","SA2","208021175","A",838
"2001","2100","2","SA2","208021176","A",613
"2001","2100","2","SA2","208021177","A",569
"2001","2100","2","SA2","208021178","A",555
"2001","2100","2","SA2","208021179","A",486
"2001","2100","2","SA2","208021180","A",194
"2001","2100","2","SA2","208021181","A",331
"2001","2100","2","SA2","208021182","A",389
"2001","2100","2","SA2","208031183","A",249
"2001","2100","2","SA2","208031184","A",0
"2001","2100","2","SA2","208031185","A",729
"2001","2100","2","SA2","208031186","A",866
"2001","2100","2","SA2","208031187","A",354
"2001","2100","2","SA2","208031188","A",1008
"2001","2100","2","SA2","208031189","A",761
"2001","2100","2","SA2","208031190","A",594
"2001","2100","2","SA2","208031191","A",326
"2001","2100","2","SA2","208031192","A",0
"2001","2100","2","SA2","208031193","A",1046
"2001","2100","2","SA2","208041194","A",729
"2001","2100","2","SA2","208041195","A",628
"2001","2100","2","SA2","209011196","A",325
"2001","2100","2","SA2","209011197","A",818
"2001","2100","2","SA2","209011198","A",444
"2001","2100","2","SA2","209011199","A",424
"2001","2100","2","SA2","209011200","A",394
"2001","2100","2","SA2","209011201","A",290
"2001","2100","2","SA2","209011202","A",750
"2001","2100","2","SA2","209011203","A",788
"2001","2100","2","SA2","209011204","A",325
"2001","2100","2","SA2","209021205","A",146
"2001","2100","2","SA2","209021206","A",502
"2001","2100","2","SA2","209021207","A",496
"2001","2100","2","SA2","209021208","A",317
"2001","2100","2","SA2","209031209","A",1206
"2001","2100","2","SA2","209031210","A",175
"2001","2100","2","SA2","209031211","A",180
"2001","2100","2","SA2","209031212","A",316
"2001","2100","2","SA2","209031213","A",295
"2001","2100","2","SA2","209031214","A",425
"2001","2100","2","SA2","209031215","A",513
"2001","2100","2","SA2","209041216","A",59
"2001","2100","2","SA2","209041217","A",153
"2001","2100","2","SA2","209041218","A",488
"2001","2100","2","SA2","209041219","A",261
"2001","2100","2","SA2","209041220","A",303
"2001","2100","2","SA2","209041221","A",265
"2001","2100","2","SA2","209041222","A",194
"2001","2100","2","SA2","209041223","A",199
"2001","2100","2","SA2","209041224","A",301
"2001","2100","2","SA2","209041225","A",223
"2001","2100","2","SA2","210011226","A",159
"2001","2100","2","SA2","210011227","A",0
"2001","2100","2","SA2","210011228","A",246
"2001","2100","2","SA2","210011229","A",475
"2001","2100","2","SA2","210011230","A",173
"2001","2100","2","SA2","210011231","A",281
"2001","2100","2","SA2","210021232","A",482
"2001","2100","2","SA2","210021233","A",288
"2001","2100","2","SA2","210021234","A",196
"2001","2100","2","SA2","210021235","A",309
"2001","2100","2","SA2","210031236","A",116
"2001","2100","2","SA2","210031237","A",130
"2001","2100","2","SA2","210031238","A",559
"2001","2100","2","SA2","210031239","A",438
"2001","2100","2","SA2","210041240","A",566
"2001","2100","2","SA2","210041241","A",1177
"2001","2100","2","SA2","210051242","A",318
"2001","2100","2","SA2","210051243","A",305
"2001","2100","2","SA2","210051244","A",497
"2001","2100","2","SA2","210051245","A",580
"2001","2100","2","SA2","210051246","A",136
"2001","2100","2","SA2","210051247","A",172
"2001","2100","2","SA2","210051248","A",18
"2001","2100","2","SA2","210051249","A",162
"2001","2100","2","SA2","210051250","A",204
"2001","2100","2","SA2","211011251","A",736
"2001","2100","2","SA2","211011252","A",2053
"2001","2100","2","SA2","211011253","A",2166
"2001","2100","2","SA2","211011254","A",820
"2001","2100","2","SA2","211011255","A",314
"2001","2100","2","SA2","211011256","A",771
"2001","2100","2","SA2","211011257","A",259
"2001","2100","2","SA2","211011258","A",435
"2001","2100","2","SA2","211011259","A",821
"2001","2100","2","SA2","211011260","A",1024
"2001","2100","2","SA2","211021261","A",741
"2001","2100","2","SA2","211021262","A",573
"2001","2100","2","SA2","211031263","A",760
"2001","2100","2","SA2","211031264","A",2270
"2001","2100","2","SA2","211031265","A",1103
"2001","2100","2","SA2","211031266","A",985
"2001","2100","2","SA2","211031267","A",1260
"2001","2100","2","SA2","211031268","A",546
"2001","2100","2","SA2","211041269","A",456
"2001","2100","2","SA2","211041270","A",627
"2001","2100","2","SA2","211041271","A",508
"2001","2100","2","SA2","211041272","A",541
"2001","2100","2","SA2","211041273","A",569
"2001","2100","2","SA2","211051274","A",766
"2001","2100","2","SA2","211051275","A",783
"2001","2100","2","SA2","211051276","A",855
"2001","2100","2","SA2","211051277","A",755
"2001","2100","2","SA2","211051278","A",1193
"2001","2100","2","SA2","211051279","A",454
"2001","2100","2","SA2","211051280","A",519
"2001","2100","2","SA2","211051281","A",1695
"2001","2100","2","SA2","211051282","A",875
"2001","2100","2","SA2","211051283","A",651
"2001","2100","2","SA2","211051284","A",722
"2001","2100","2","SA2","211051285","A",385
"2001","2100","2","SA2","211051286","A",1157
"2001","2100","2","SA2","212011287","A",213
"2001","2100","2","SA2","212011288","A",353
"2001","2100","2","SA2","212011289","A",1426
"2001","2100","2","SA2","212011290","A",219
"2001","2100","2","SA2","212011291","A",365
"2001","2100","2","SA2","212011292","A",455
"2001","2100","2","SA2","212021293","A",1585
"2001","2100","2","SA2","212021294","A",589
"2001","2100","2","SA2","212021295","A",604
"2001","2100","2","SA2","212021296","A",999
"2001","2100","2","SA2","212021297","A",436
"2001","2100","2","SA2","212021298","A",1391
"2001","2100","2","SA2","212021299","A",305
"2001","2100","2","SA2","212031300","A",1054
"2001","2100","2","SA2","212031301","A",28
"2001","2100","2","SA2","212031302","A",615
"2001","2100","2","SA2","212031303","A",344
"2001","2100","2","SA2","212031304","A",227
"2001","2100","2","SA2","212031305","A",945
"2001","2100","2","SA2","212031306","A",47
"2001","2100","2","SA2","212031307","A",845
"2001","2100","2","SA2","212031308","A",468
"2001","2100","2","SA2","212041309","A",263
"2001","2100","2","SA2","212041310","A",160
"2001","2100","2","SA2","212041311","A",881
"2001","2100","2","SA2","212041312","A",1002
"2001","2100","2","SA2","212041313","A",674
"2001","2100","2","SA2","212041314","A",577
"2001","2100","2","SA2","212041315","A",808
"2001","2100","2","SA2","212041316","A",333
"2001","2100","2","SA2","212041317","A",281
"2001","2100","2","SA2","212041318","A",273
"2001","2100","2","SA2","212051319","A",490
"2001","2100","2","SA2","212051320","A",377
"2001","2100","2","SA2","212051321","A",948
"2001","2100","2","SA2","212051322","A",713
"2001","2100","2","SA2","212051323","A",597
"2001","2100","2","SA2","212051324","A",641
"2001","2100","2","SA2","212051325","A",628
"2001","2100","2","SA2","212051326","A",566
"2001","2100","2","SA2","212051327","A",960
"2001","2100","2","SA2","213011328","A",165
"2001","2100","2","SA2","213011329","A",7
"2001","2100","2","SA2","213011330","A",354
"2001","2100","2","SA2","213011331","A",95
"2001","2100","2","SA2","213011332","A",269
"2001","2100","2","SA2","213011333","A",250
"2001","2100","2","SA2","213011334","A",313
"2001","2100","2","SA2","213011335","A",196
"2001","2100","2","SA2","213011336","A",214
"2001","2100","2","SA2","213011337","A",152
"2001","2100","2","SA2","213011338","A",351
"2001","2100","2","SA2","213011339","A",182
"2001","2100","2","SA2","213011340","A",308
"2001","2100","2","SA2","213021341","A",945
"2001","2100","2","SA2","213021342","A",769
"2001","2100","2","SA2","213021343","A",352
"2001","2100","2","SA2","213021344","A",609
"2001","2100","2","SA2","213021345","A",195
"2001","2100","2","SA2","213021346","A",851
"2001","2100","2","SA2","213031347","A",254
"2001","2100","2","SA2","213031348","A",293
"2001","2100","2","SA2","213031349","A",131
"2001","2100","2","SA2","213031350","A",245
"2001","2100","2","SA2","213031351","A",259
"2001","2100","2","SA2","213031352","A",417
"2001","2100","2","SA2","213041353","A",757
"2001","2100","2","SA2","213041354","A",128
"2001","2100","2","SA2","213041355","A",180
"2001","2100","2","SA2","213041356","A",931
"2001","2100","2","SA2","213041357","A",688
"2001","2100","2","SA2","213041358","A",548
"2001","2100","2","SA2","213041359","A",59
"2001","2100","2","SA2","213041360","A",12
"2001","2100","2","SA2","213051361","A",720
"2001","2100","2","SA2","213051362","A",1015
"2001","2100","2","SA2","213051363","A",336
"2001","2100","2","SA2","213051364","A",104
"2001","2100","2","SA2","213051365","A",59
"2001","2100","2","SA2","213051366","A",12
"2001","2100","2","SA2","213051367","A",1471
"2001","2100","2","SA2","213051368","A",519
"2001","2100","2","SA2","213051369","A",551
"2001","2100","2","SA2","214011370","A",1097
"2001","2100","2","SA2","214011371","A",2317
"2001","2100","2","SA2","214011372","A",2096
"2001","2100","2","SA2","214011373","A",1873
"2001","2100","2","SA2","214011374","A",1778
"2001","2100","2","SA2","214011375","A",1420
"2001","2100","2","SA2","214011376","A",280
"2001","2100","2","SA2","214021377","A",658
"2001","2100","2","SA2","214021378","A",328
"2001","2100","2","SA2","214021379","A",1541
"2001","2100","2","SA2","214021380","A",2210
"2001","2100","2","SA2","214021381","A",1881
"2001","2100","2","SA2","214021382","A",1142
"2001","2100","2","SA2","214021383","A",990
"2001","2100","2","SA2","214021384","A",1549
"2001","2100","2","SA2","214021385","A",1482
"2001","2100","2","SA2","215011386","A",239
"2001","2100","2","SA2","215011387","A",78
"2001","2100","2","SA2","215011388","A",241
"2001","2100","2","SA2","215011389","A",51
"2001","2100","2","SA2","215011390","A",154
"2001","2100","2","SA2","215011391","A",89
"2001","2100","2","SA2","215011392","A",241
"2001","2100","2","SA2","215011393","A",71
"2001","2100","2","SA2","215011394","A",140
"2001","2100","2","SA2","215021395","A",108
"2001","2100","2","SA2","215021396","A",76
"2001","2100","2","SA2","215021397","A",584
"2001","2100","2","SA2","215021398","A",75
"2001","2100","2","SA2","215021399","A",99
"2001","2100","2","SA2","215031400","A",117
"2001","2100","2","SA2","215031401","A",121
"2001","2100","2","SA2","215031402","A",73
"2001","2100","2","SA2","215031403","A",54
"2001","2100","2","SA2","215031404","A",168
"2001","2100","2","SA2","215031405","A",94
"2001","2100","2","SA2","216011406","A",304
"2001","2100","2","SA2","216011407","A",238
"2001","2100","2","SA2","216011408","A",65
"2001","2100","2","SA2","216011409","A",70
"2001","2100","2","SA2","216011410","A",102
"2001","2100","2","SA2","216021411","A",142
"2001","2100","2","SA2","216021412","A",69
"2001","2100","2","SA2","216021413","A",291
"2001","2100","2","SA2","216021414","A",235
"2001","2100","2","SA2","216031415","A",174
"2001","2100","2","SA2","216031416","A",344
"2001","2100","2","SA2","216031417","A",337
"2001","2100","2","SA2","216031418","A",63
"2001","2100","2","SA2","216031419","A",184
"2001","2100","2","SA2","217011420","A",277
"2001","2100","2","SA2","217011421","A",289
"2001","2100","2","SA2","217011422","A",304
"2001","2100","2","SA2","217011423","A",133
"2001","2100","2","SA2","217021424","A",80
"2001","2100","2","SA2","217021425","A",220
"2001","2100","2","SA2","217021426","A",159
"2001","2100","2","SA2","217021427","A",136
"2001","2100","2","SA2","217021428","A",129
"2001","2100","2","SA2","217021429","A",143
"2001","2100","2","SA2","217021430","A",235
"2001","2100","2","SA2","217021431","A",197
"2001","2100","2","SA2","217021432","A",370
"2001","2100","2","SA2","217021433","A",354
"2001","2100","2","SA2","297979799","A",65
"2001","2100","3","SA2","301011001","A",1101
"2001","2100","3","SA2","301011002","A",297
"2001","2100","3","SA2","301011003","A",905
"2001","2100","3","SA2","301011004","A",1112
"2001","2100","3","SA2","301011005","A",214
"2001","2100","3","SA2","301011006","A",627
"2001","2100","3","SA2","301021007","A",1348
"2001","2100","3","SA2","301021008","A",428
"2001","2100","3","SA2","301021009","A",582
"2001","2100","3","SA2","301021010","A",521
"2001","2100","3","SA2","301021011","A",360
"2001","2100","3","SA2","301021012","A",589
"2001","2100","3","SA2","301021013","A",945
"2001","2100","3","SA2","301031014","A",3
"2001","2100","3","SA2","301031015","A",504
"2001","2100","3","SA2","301031016","A",587
"2001","2100","3","SA2","301031017","A",93
"2001","2100","3","SA2","301031018","A",434
"2001","2100","3","SA2","301031019","A",91
"2001","2100","3","SA2","301031020","A",735
"2001","2100","3","SA2","301031021","A",711
"2001","2100","3","SA2","302011022","A",268
"2001","2100","3","SA2","302011023","A",281
"2001","2100","3","SA2","302011024","A",304
"2001","2100","3","SA2","302011025","A",316
"2001","2100","3","SA2","302011026","A",244
"2001","2100","3","SA2","302021027","A",582
"2001","2100","3","SA2","302021028","A",288
"2001","2100","3","SA2","302021029","A",250
"2001","2100","3","SA2","302021030","A",165
"2001","2100","3","SA2","302021031","A",401
"2001","2100","3","SA2","302021032","A",201
"2001","2100","3","SA2","302021033","A",238
"2001","2100","3","SA2","302021034","A",319
"2001","2100","3","SA2","302031035","A",248
"2001","2100","3","SA2","302031036","A",0
"2001","2100","3","SA2","302031037","A",15
"2001","2100","3","SA2","302031038","A",202
"2001","2100","3","SA2","302031039","A",213
"2001","2100","3","SA2","302031040","A",353
"2001","2100","3","SA2","302041041","A",665
"2001","2100","3","SA2","302041042","A",554
"2001","2100","3","SA2","302041043","A",151
"2001","2100","3","SA2","302041044","A",386
"2001","2100","3","SA2","302041045","A",326
"2001","2100","3","SA2","302041046","A",315
"2001","2100","3","SA2","303011047","A",384
"2001","2100","3","SA2","303011048","A",192
"2001","2100","3","SA2","303011049","A",384
"2001","2100","3","SA2","303011050","A",237
"2001","2100","3","SA2","303011051","A",552
"2001","2100","3","SA2","303021052","A",368
"2001","2100","3","SA2","303021053","A",567
"2001","2100","3","SA2","303021054","A",161
"2001","2100","3","SA2","303021055","A",293
"2001","2100","3","SA2","303021056","A",325
"2001","2100","3","SA2","303021057","A",220
"2001","2100","3","SA2","303021058","A",193
"2001","2100","3","SA2","303021059","A",356
"2001","2100","3","SA2","303031060","A",499
"2001","2100","3","SA2","303031061","A",173
"2001","2100","3","SA2","303031062","A",327
"2001","2100","3","SA2","303031063","A",485
"2001","2100","3","SA2","303031064","A",207
"2001","2100","3","SA2","303031065","A",359
"2001","2100","3","SA2","303031066","A",354
"2001","2100","3","SA2","303041067","A",181
"2001","2100","3","SA2","303041068","A",358
"2001","2100","3","SA2","303041069","A",133
"2001","2100","3","SA2","303041070","A",291
"2001","2100","3","SA2","303041071","A",400
"2001","2100","3","SA2","303051072","A",474
"2001","2100","3","SA2","303051073","A",637
"2001","2100","3","SA2","303051074","A",45
"2001","2100","3","SA2","303051075","A",390
"2001","2100","3","SA2","303051076","A",459
"2001","2100","3","SA2","303061077","A",186
"2001","2100","3","SA2","303061078","A",488
"2001","2100","3","SA2","303061079","A",364
"2001","2100","3","SA2","303061080","A",666
"2001","2100","3","SA2","304011081","A",427
"2001","2100","3","SA2","304011082","A",475
"2001","2100","3","SA2","304011083","A",286
"2001","2100","3","SA2","304011084","A",560
"2001","2100","3","SA2","304011085","A",290
"2001","2100","3","SA2","304021086","A",540
"2001","2100","3","SA2","304021087","A",559
"2001","2100","3","SA2","304021088","A",659
"2001","2100","3","SA2","304021089","A",183
"2001","2100","3","SA2","304021090","A",615
"2001","2100","3","SA2","304021091","A",338
"2001","2100","3","SA2","304031092","A",340
"2001","2100","3","SA2","304031093","A",252
"2001","2100","3","SA2","304031094","A",447
"2001","2100","3","SA2","304031095","A",242
"2001","2100","3","SA2","304031096","A",388
"2001","2100","3","SA2","304031097","A",326
"2001","2100","3","SA2","304041098","A",214
"2001","2100","3","SA2","304041099","A",0
"2001","2100","3","SA2","304041100","A",302
"2001","2100","3","SA2","304041101","A",260
"2001","2100","3","SA2","304041102","A",0
"2001","2100","3","SA2","304041103","A",1067
"2001","2100","3","SA2","304041104","A",352
"2001","2100","3","SA2","305011105","A",326
"2001","2100","3","SA2","305011106","A",152
"2001","2100","3","SA2","305011107","A",238
"2001","2100","3","SA2","305011108","A",299
"2001","2100","3","SA2","305011109","A",553
"2001","2100","3","SA2","305011110","A",218
"2001","2100","3","SA2","305011111","A",263
"2001","2100","3","SA2","305011112","A",265
"2001","2100","3","SA2","305021113","A",179
"2001","2100","3","SA2","305021114","A",251
"2001","2100","3","SA2","305021115","A",217
"2001","2100","3","SA2","305021116","A",228
"2001","2100","3","SA2","305021117","A",410
"2001","2100","3","SA2","305021118","A",247
"2001","2100","3","SA2","305031119","A",88
"2001","2100","3","SA2","305031120","A",197
"2001","2100","3","SA2","305031121","A",215
"2001","2100","3","SA2","305031122","A",369
"2001","2100","3","SA2","305031123","A",186
"2001","2100","3","SA2","305031124","A",226
"2001","2100","3","SA2","305031125","A",132
"2001","2100","3","SA2","305031126","A",276
"2001","2100","3","SA2","305031127","A",179
"2001","2100","3","SA2","305031128","A",206
"2001","2100","3","SA2","305031129","A",172
"2001","2100","3","SA2","305031130","A",212
"2001","2100","3","SA2","305031131","A",307
"2001","2100","3","SA2","305041132","A",591
"2001","2100","3","SA2","305041133","A",224
"2001","2100","3","SA2","305041134","A",419
"2001","2100","3","SA2","305041135","A",486
"2001","2100","3","SA2","305041136","A",278
"2001","2100","3","SA2","305041137","A",404
"2001","2100","3","SA2","306011138","A",222
"2001","2100","3","SA2","306011139","A",658
"2001","2100","3","SA2","306011140","A",208
"2001","2100","3","SA2","306011141","A",442
"2001","2100","3","SA2","306011142","A",551
"2001","2100","3","SA2","306011143","A",417
"2001","2100","3","SA2","306021144","A",114
"2001","2100","3","SA2","306021145","A",597
"2001","2100","3","SA2","306021146","A",332
"2001","2100","3","SA2","306021147","A",236
"2001","2100","3","SA2","306021148","A",227
"2001","2100","3","SA2","306021149","A",265
"2001","2100","3","SA2","306021150","A",0
"2001","2100","3","SA2","306021151","A",226
"2001","2100","3","SA2","306021152","A",220
"2001","2100","3","SA2","306021153","A",224
"2001","2100","3","SA2","306021154","A",187
"2001","2100","3","SA2","306021155","A",124
"2001","2100","3","SA2","306021156","A",408
"2001","2100","3","SA2","306021157","A",189
"2001","2100","3","SA2","306031158","A",117
"2001","2100","3","SA2","306031159","A",172
"2001","2100","3","SA2","306031160","A",252
"2001","2100","3","SA2","306031161","A",496
"2001","2100","3","SA2","306031162","A",0
"2001","2100","3","SA2","306031163","A",3
"2001","2100","3","SA2","306041164","A",363
"2001","2100","3","SA2","306041165","A",577
"2001","2100","3","SA2","306051166","A",373
"2001","2100","3","SA2","306051167","A",225
"2001","2100","3","SA2","306051168","A",268
"2001","2100","3","SA2","306051169","A",392
"2001","2100","3","SA2","306051170","A",249
"2001","2100","3","SA2","307011171","A",69
"2001","2100","3","SA2","307011172","A",80
"2001","2100","3","SA2","307011173","A",74
"2001","2100","3","SA2","307011174","A",73
"2001","2100","3","SA2","307011175","A",70
"2001","2100","3","SA2","307011176","A",88
"2001","2100","3","SA2","307011177","A",62
"2001","2100","3","SA2","307011178","A",97
"2001","2100","3","SA2","307021179","A",283
"2001","2100","3","SA2","307021180","A",133
"2001","2100","3","SA2","307021181","A",123
"2001","2100","3","SA2","307021182","A",80
"2001","2100","3","SA2","307021183","A",271
"2001","2100","3","SA2","307031184","A",126
"2001","2100","3","SA2","307031185","A",90
"2001","2100","3","SA2","307031186","A",123
"2001","2100","3","SA2","307031187","A",113
"2001","2100","3","SA2","307031188","A",204
"2001","2100","3","SA2","307031189","A",303
"2001","2100","3","SA2","308011190","A",139
"2001","2100","3","SA2","308011191","A",333
"2001","2100","3","SA2","308011192","A",293
"2001","2100","3","SA2","308021193","A",237
"2001","2100","3","SA2","308021194","A",146
"2001","2100","3","SA2","308021195","A",142
"2001","2100","3","SA2","308021196","A",395
"2001","2100","3","SA2","308021197","A",0
"2001","2100","3","SA2","308021198","A",254
"2001","2100","3","SA2","308021199","A",252
"2001","2100","3","SA2","308021200","A",277
"2001","2100","3","SA2","308021201","A",93
"2001","2100","3","SA2","308021202","A",0
"2001","2100","3","SA2","308021203","A",127
"2001","2100","3","SA2","308021204","A",181
"2001","2100","3","SA2","308031205","A",138
"2001","2100","3","SA2","308031206","A",56
"2001","2100","3","SA2","308031207","A",228
"2001","2100","3","SA2","308031208","A",194
"2001","2100","3","SA2","308031209","A",76
"2001","2100","3","SA2","308031210","A",135
"2001","2100","3","SA2","308031211","A",88
"2001","2100","3","SA2","308031212","A",91
"2001","2100","3","SA2","308031213","A",119
"2001","2100","3","SA2","308031214","A",93
"2001","2100","3","SA2","308031215","A",102
"2001","2100","3","SA2","308031216","A",112
"2001","2100","3","SA2","308031217","A",86
"2001","2100","3","SA2","308031218","A",102
"2001","2100","3","SA2","308031219","A",171
"2001","2100","3","SA2","308031220","A",39
"2001","2100","3","SA2","308031221","A",0
"2001","2100","3","SA2","308031222","A",253
"2001","2100","3","SA2","308031223","A",551
"2001","2100","3","SA2","309011224","A",556
"2001","2100","3","SA2","309011225","A",677
"2001","2100","3","SA2","309011226","A",953
"2001","2100","3","SA2","309011227","A",631
"2001","2100","3","SA2","309011228","A",739
"2001","2100","3","SA2","309011229","A",439
"2001","2100","3","SA2","309021230","A",571
"2001","2100","3","SA2","309021231","A",592
"2001","2100","3","SA2","309021232","A",582
"2001","2100","3","SA2","309021233","A",783
"2001","2100","3","SA2","309021234","A",867
"2001","2100","3","SA2","309031235","A",515
"2001","2100","3","SA2","309031236","A",439
"2001","2100","3","SA2","309031237","A",930
"2001","2100","3","SA2","309031238","A",986
"2001","2100","3","SA2","309031239","A",584
"2001","2100","3","SA2","309031240","A",659
"2001","2100","3","SA2","309041241","A",243
"2001","2100","3","SA2","309041242","A",933
"2001","2100","3","SA2","309051243","A",370
"2001","2100","3","SA2","309051244","A",1027
"2001","2100","3","SA2","309051245","A",247
"2001","2100","3","SA2","309061246","A",552
"2001","2100","3","SA2","309061247","A",462
"2001","2100","3","SA2","309061248","A",1028
"2001","2100","3","SA2","309061249","A",321
"2001","2100","3","SA2","309061250","A",552
"2001","2100","3","SA2","309071251","A",126
"2001","2100","3","SA2","309071252","A",1166
"2001","2100","3","SA2","309071253","A",332
"2001","2100","3","SA2","309071254","A",119
"2001","2100","3","SA2","309071255","A",502
"2001","2100","3","SA2","309071256","A",515
"2001","2100","3","SA2","309071257","A",136
"2001","2100","3","SA2","309071258","A",423
"2001","2100","3","SA2","309081259","A",266
"2001","2100","3","SA2","309081260","A",282
"2001","2100","3","SA2","309081261","A",1102
"2001","2100","3","SA2","309081262","A",398
"2001","2100","3","SA2","309091263","A",741
"2001","2100","3","SA2","309091264","A",203
"2001","2100","3","SA2","309091265","A",440
"2001","2100","3","SA2","309091266","A",1528
"2001","2100","3","SA2","309101267","A",430
"2001","2100","3","SA2","309101268","A",254
"2001","2100","3","SA2","309101269","A",279
"2001","2100","3","SA2","309101270","A",1185
"2001","2100","3","SA2","310011271","A",109
"2001","2100","3","SA2","310011272","A",295
"2001","2100","3","SA2","310011273","A",1125
"2001","2100","3","SA2","310011274","A",738
"2001","2100","3","SA2","310011275","A",325
"2001","2100","3","SA2","310011276","A",218
"2001","2100","3","SA2","310021277","A",341
"2001","2100","3","SA2","310021278","A",250
"2001","2100","3","SA2","310021279","A",0
"2001","2100","3","SA2","310021280","A",662
"2001","2100","3","SA2","310021281","A",462
"2001","2100","3","SA2","310021282","A",421
"2001","2100","3","SA2","310031283","A",241
"2001","2100","3","SA2","310031284","A",310
"2001","2100","3","SA2","310031285","A",157
"2001","2100","3","SA2","310031286","A",285
"2001","2100","3","SA2","310031287","A",703
"2001","2100","3","SA2","310031288","A",168
"2001","2100","3","SA2","310031289","A",327
"2001","2100","3","SA2","310031290","A",442
"2001","2100","3","SA2","310031291","A",283
"2001","2100","3","SA2","310031292","A",234
"2001","2100","3","SA2","310031293","A",386
"2001","2100","3","SA2","310031294","A",71
"2001","2100","3","SA2","310031295","A",140
"2001","2100","3","SA2","310041296","A",365
"2001","2100","3","SA2","310041297","A",763
"2001","2100","3","SA2","310041298","A",0
"2001","2100","3","SA2","310041299","A",466
"2001","2100","3","SA2","310041300","A",336
"2001","2100","3","SA2","310041301","A",3
"2001","2100","3","SA2","310041302","A",691
"2001","2100","3","SA2","310041303","A",246
"2001","2100","3","SA2","310041304","A",0
"2001","2100","3","SA2","311011305","A",375
"2001","2100","3","SA2","311021306","A",503
"2001","2100","3","SA2","311021307","A",477
"2001","2100","3","SA2","311021308","A",408
"2001","2100","3","SA2","311021309","A",493
"2001","2100","3","SA2","311021310","A",414
"2001","2100","3","SA2","311031311","A",655
"2001","2100","3","SA2","311031312","A",302
"2001","2100","3","SA2","311031313","A",261
"2001","2100","3","SA2","311031314","A",434
"2001","2100","3","SA2","311031315","A",0
"2001","2100","3","SA2","311031316","A",506
"2001","2100","3","SA2","311031317","A",439
"2001","2100","3","SA2","311031318","A",370
"2001","2100","3","SA2","311031319","A",902
"2001","2100","3","SA2","311041320","A",525
"2001","2100","3","SA2","311041321","A",976
"2001","2100","3","SA2","311041322","A",460
"2001","2100","3","SA2","311051323","A",542
"2001","2100","3","SA2","311051324","A",653
"2001","2100","3","SA2","311051325","A",706
"2001","2100","3","SA2","311051326","A",425
"2001","2100","3","SA2","311051327","A",1000
"2001","2100","3","SA2","311051328","A",408
"2001","2100","3","SA2","311061329","A",544
"2001","2100","3","SA2","311061330","A",483
"2001","2100","3","SA2","311061331","A",293
"2001","2100","3","SA2","311061332","A",987
"2001","2100","3","SA2","311061333","A",543
"2001","2100","3","SA2","311061334","A",660
"2001","2100","3","SA2","311061335","A",142
"2001","2100","3","SA2","311061336","A",643
"2001","2100","3","SA2","312011337","A",398
"2001","2100","3","SA2","312011338","A",209
"2001","2100","3","SA2","312011339","A",65
"2001","2100","3","SA2","312011340","A",73
"2001","2100","3","SA2","312011341","A",121
